id,abstract_len,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1544179526,124,Mutagenesis identifies amino-terminal residues of nerve growth factor necessary for Trk receptor binding and biological activity.,1994-11-01,53,journal-article,7961687,2,A5042711887,Gary R. Laramee,,,,1
W1544179526,124,Mutagenesis identifies amino-terminal residues of nerve growth factor necessary for Trk receptor binding and biological activity.,1994-11-01,53,journal-article,7961687,3,A5005404606,Charles H. Schmelzer,,,,1
W1544179526,124,Mutagenesis identifies amino-terminal residues of nerve growth factor necessary for Trk receptor binding and biological activity.,1994-11-01,53,journal-article,7961687,4,A5070189703,Louis E. Burton,,,,1
W1544179526,124,Mutagenesis identifies amino-terminal residues of nerve growth factor necessary for Trk receptor binding and biological activity.,1994-11-01,53,journal-article,7961687,5,A5025775968,John Winslow,,,,1
W1603322339,99,Delayed rectifier K+ channel overexpression in transgenic islets and beta-cells associated with impaired glucose responsiveness.,1994-11-01,52,journal-article,7961701,1,A5073002116,Louis H. Philipson,"Department of Medicine, University of Chicago, Illinois 60637.",University of Chicago,I40347166,1
W1603322339,99,Delayed rectifier K+ channel overexpression in transgenic islets and beta-cells associated with impaired glucose responsiveness.,1994-11-01,52,journal-article,7961701,2,A5019319452,Michael K. Rosenberg,"Department of Medicine, University of Chicago, Illinois 60637.",University of Chicago,I40347166,1
W1603322339,99,Delayed rectifier K+ channel overexpression in transgenic islets and beta-cells associated with impaired glucose responsiveness.,1994-11-01,52,journal-article,7961701,3,A5005339099,Andrey V. Kuznetsov,"Department of Medicine, University of Chicago, Illinois 60637.",University of Chicago,I40347166,1
W1603322339,99,Delayed rectifier K+ channel overexpression in transgenic islets and beta-cells associated with impaired glucose responsiveness.,1994-11-01,52,journal-article,7961701,4,A5056074958,Mary E. Lancaster,"Department of Medicine, University of Chicago, Illinois 60637.",University of Chicago,I40347166,1
W1603322339,99,Delayed rectifier K+ channel overexpression in transgenic islets and beta-cells associated with impaired glucose responsiveness.,1994-11-01,52,journal-article,7961701,5,A5020816632,Jennings F. Worley,"Department of Medicine, University of Chicago, Illinois 60637.",University of Chicago,I40347166,1
W1603322339,99,Delayed rectifier K+ channel overexpression in transgenic islets and beta-cells associated with impaired glucose responsiveness.,1994-11-01,52,journal-article,7961701,6,A5047402391,Michael W. Roe,"Department of Medicine, University of Chicago, Illinois 60637.",University of Chicago,I40347166,1
W1603322339,99,Delayed rectifier K+ channel overexpression in transgenic islets and beta-cells associated with impaired glucose responsiveness.,1994-11-01,52,journal-article,7961701,7,A5018544847,I D Dukes,"Department of Medicine, University of Chicago, Illinois 60637.",University of Chicago,I40347166,1
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,1,A5087649158,Minoru Ujita,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Aichi Medical University,I16528096,1
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,1,A5087649158,Minoru Ujita,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Institute for Molecular Science,I4210143791,2
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,2,A5080225707,Tamayuki Shinomura,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Aichi Medical University,I16528096,1
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,2,A5080225707,Tamayuki Shinomura,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Institute for Molecular Science,I4210143791,2
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,3,A5079639326,Ito K,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Aichi Medical University,I16528096,1
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,3,A5079639326,Ito K,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Institute for Molecular Science,I4210143791,2
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,4,A5059550259,Yoshichika Kitagawa,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Aichi Medical University,I16528096,1
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,4,A5059550259,Yoshichika Kitagawa,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Institute for Molecular Science,I4210143791,2
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,5,A5085195548,Koji Kimata,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Aichi Medical University,I16528096,1
W1502480664,140,"Expression and binding activity of the carboxyl-terminal portion of the core protein of PG-M, a large chondroitin sulfate proteoglycan.",1994-11-01,49,journal-article,7961677,5,A5085195548,Koji Kimata,"Institute for Molecular Science of Medicine, Aichi Medical University, Japan",Institute for Molecular Science,I4210143791,2
W1590772972,97,Proteolytic processing and secretion of human beta-amyloid precursor protein in yeast. Evidence for a yeast secretase activity.,1994-11-01,48,journal-article,7961704,1,A5080753060,Haiying Zhang,,,,1
W1590772972,97,Proteolytic processing and secretion of human beta-amyloid precursor protein in yeast. Evidence for a yeast secretase activity.,1994-11-01,48,journal-article,7961704,2,A5053157274,Hiroto Komano,,,,1
W1590772972,97,Proteolytic processing and secretion of human beta-amyloid precursor protein in yeast. Evidence for a yeast secretase activity.,1994-11-01,48,journal-article,7961704,3,A5087101413,Robert S. Fuller,,,,1
W1590772972,97,Proteolytic processing and secretion of human beta-amyloid precursor protein in yeast. Evidence for a yeast secretase activity.,1994-11-01,48,journal-article,7961704,4,A5069610539,Sam Gandy,,,,1
W1590772972,97,Proteolytic processing and secretion of human beta-amyloid precursor protein in yeast. Evidence for a yeast secretase activity.,1994-11-01,48,journal-article,7961704,5,A5085743851,Donald E. Frail,,,,1
W1599279594,129,Eosinophil peroxidase-dependent hydroxyl radical generation by human eosinophils.,1994-11-01,48,journal-article,7961724,1,A5013011971,Michael L. McCormick,"Dept. of Internal Medicine, University of Iowa College of Medicine, Iowa City 52242.",University of Iowa,I126307644,1
W1599279594,129,Eosinophil peroxidase-dependent hydroxyl radical generation by human eosinophils.,1994-11-01,48,journal-article,7961724,2,A5007345797,Tedmund L. Roeder,University of Iowa,University of Iowa,I126307644,1
W1599279594,129,Eosinophil peroxidase-dependent hydroxyl radical generation by human eosinophils.,1994-11-01,48,journal-article,7961724,3,A5070373882,Michelle A. Railsback,University of Iowa,University of Iowa,I126307644,1
W1599279594,129,Eosinophil peroxidase-dependent hydroxyl radical generation by human eosinophils.,1994-11-01,48,journal-article,7961724,4,A5020414606,Bradley E. Britigan,American Heart Association; University of Iowa,American Heart Association,I1281833243,1
W1599279594,129,Eosinophil peroxidase-dependent hydroxyl radical generation by human eosinophils.,1994-11-01,48,journal-article,7961724,4,A5020414606,Bradley E. Britigan,American Heart Association; University of Iowa,University of Iowa,I126307644,2
W1497257474,120,Multiple domains of G protein beta confer subunit specificity in beta gamma interaction.,1994-09-01,41,journal-article,7929103,1,A5037790751,Anja Garritsen,"Metabolic Diseases Branch, NIDDK, National Institutes of Health, Bethesda, Maryland 20982.",National Institutes of Health,I1299303238,1
W1497257474,120,Multiple domains of G protein beta confer subunit specificity in beta gamma interaction.,1994-09-01,41,journal-article,7929103,1,A5037790751,Anja Garritsen,"Metabolic Diseases Branch, NIDDK, National Institutes of Health, Bethesda, Maryland 20982.",National Institute of Diabetes and Digestive and Kidney Diseases,I4210090567,2
W1497257474,120,Multiple domains of G protein beta confer subunit specificity in beta gamma interaction.,1994-09-01,41,journal-article,7929103,2,A5076718607,William F. Simonds,"Metabolic Diseases Branch, NIDDK, National Institutes of Health, Bethesda, Maryland 20982.",National Institutes of Health,I1299303238,1
W1497257474,120,Multiple domains of G protein beta confer subunit specificity in beta gamma interaction.,1994-09-01,41,journal-article,7929103,2,A5076718607,William F. Simonds,"Metabolic Diseases Branch, NIDDK, National Institutes of Health, Bethesda, Maryland 20982.",National Institute of Diabetes and Digestive and Kidney Diseases,I4210090567,2
W1513511290,196,Monoclonal antibodies against MDR1 P-glycoprotein inhibit chloride conductance and label a 65-kDa protein in pancreatic zymogen granule membranes.,1994-09-01,40,journal-article,7929102,1,A5030327846,Frank Thévenod,"II. Department of Physiology, Medical Faculty, University of Saarland, Hamburg/Saar, Federal Republic of Germany.",Saarland University,I91712215,1
W1513511290,196,Monoclonal antibodies against MDR1 P-glycoprotein inhibit chloride conductance and label a 65-kDa protein in pancreatic zymogen granule membranes.,1994-09-01,40,journal-article,7929102,2,A5059515094,Ines Anderie,"II. Department of Physiology, Medical Faculty, University of Saarland, Hamburg/Saar, Federal Republic of Germany.",Saarland University,I91712215,1
W1513511290,196,Monoclonal antibodies against MDR1 P-glycoprotein inhibit chloride conductance and label a 65-kDa protein in pancreatic zymogen granule membranes.,1994-09-01,40,journal-article,7929102,3,A5039474501,Irene Schulz,"II. Department of Physiology, Medical Faculty, University of Saarland, Hamburg/Saar, Federal Republic of Germany.",Saarland University,I91712215,1
W2106238336,194,"Formation of heterodimers from three neurotrophins, nerve growth factor, neurotrophin-3, and brain-derived neurotrophic factor.",1994-11-01,40,journal-article,7961712,1,A5035285523,Tsutomu Arakawa,"Amgen Incorporated, Thousand Oaks, California 91320-1789",Amgen (United States),I1320553840,1
W2106238336,194,"Formation of heterodimers from three neurotrophins, nerve growth factor, neurotrophin-3, and brain-derived neurotrophic factor.",1994-11-01,40,journal-article,7961712,2,A5023075718,Mitsuru Haniu,"Amgen Incorporated, Thousand Oaks, California 91320-1789",Amgen (United States),I1320553840,1
W2106238336,194,"Formation of heterodimers from three neurotrophins, nerve growth factor, neurotrophin-3, and brain-derived neurotrophic factor.",1994-11-01,40,journal-article,7961712,3,A5034694096,Linda O. Narhi,"Amgen Incorporated, Thousand Oaks, California 91320-1789",Amgen (United States),I1320553840,1
W2106238336,194,"Formation of heterodimers from three neurotrophins, nerve growth factor, neurotrophin-3, and brain-derived neurotrophic factor.",1994-11-01,40,journal-article,7961712,4,A5085836740,James A. Miller,"Amgen Incorporated, Thousand Oaks, California 91320-1789",Amgen (United States),I1320553840,1
W2106238336,194,"Formation of heterodimers from three neurotrophins, nerve growth factor, neurotrophin-3, and brain-derived neurotrophic factor.",1994-11-01,40,journal-article,7961712,5,A5006586284,Jane Talvenheimo,"Amgen Incorporated, Thousand Oaks, California 91320-1789",Amgen (United States),I1320553840,1
W2106238336,194,"Formation of heterodimers from three neurotrophins, nerve growth factor, neurotrophin-3, and brain-derived neurotrophic factor.",1994-11-01,40,journal-article,7961712,6,A5022215749,John S. Philo,"Amgen Incorporated, Thousand Oaks, California 91320-1789",Amgen (United States),I1320553840,1
